Scenario - Phase8_R71NoCueWithPupil
Logfile written - 11/16/2020 18:53:03

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

20330	0	Port Input	2	10915	10915	47
20330	0	Response	3	10915	10915	47
20330	0	Port Input	2	11101	11101	45
20330	1	Nothing	90	11203	0	0			0		other	0
20330	1	Port Input	2	11302	99	3
20330	1	Port Input	2	11306	103	3
20330	1	Port Input	1	12407	1204	3
20330	1	Response	2	12407	1204	3
20330	1	Port Input	1	12413	1210	4
20330	1	Port Input	1	12670	1467	3
20330	1	Response	2	12670	1467	3
20330	1	Port Input	2	13966	2763	4
20330	1	Response	3	13966	2763	4
20330	1	Port Input	2	13970	2767	3
20330	1	Port Input	2	14282	3079	3
20330	1	Port Input	2	18574	7371	3
20330	1	Response	3	18574	7371	3
20330	1	Port Input	2	18577	7374	3
20330	1	Port Input	2	18804	7601	3
20330	1	Port Input	2	18980	7777	3
20330	1	Port Input	1	19991	8788	3
20330	1	Response	2	19991	8788	3
20330	1	Port Input	1	20160	8957	4
20330	1	Port Input	1	20325	9122	4
20330	1	Response	2	20325	9122	4
20330	2	Nothing	90	32172	0	1			0		other	0
20330	2	Port Input	2	46100	13928	3
20330	2	Response	3	46100	13928	3
20330	2	Port Input	2	46102	13931	3
20330	2	Port Input	2	46436	14264	3
20330	2	Port Input	2	46439	14267	3
20330	2	Port Input	2	47222	15050	3
20330	2	Response	3	47222	15050	3
20330	2	Port Input	2	48515	16344	3
20330	2	Response	3	48515	16344	3
20330	2	Port Input	1	49833	17662	3
20330	2	Response	2	49833	17662	3
20330	2	Port Input	1	49980	17808	3
20330	2	Port Input	1	49983	17811	3
20330	2	Port Input	1	50154	17982	3
20330	2	Response	2	50154	17982	3
20330	2	Port Input	1	50320	18148	3
20330	2	Response	2	50320	18148	3
20330	3	Nothing	90	68477	0	1			0		other	0
20330	3	Port Input	2	73897	5420	3
20330	3	Response	3	73897	5420	3
20330	3	Port Input	2	74284	5807	3
20330	3	Port Input	2	75130	6653	4
20330	3	Response	3	75130	6653	4
20330	3	Port Input	2	75436	6959	5
20330	3	Port Input	1	76586	8109	3
20330	3	Response	2	76586	8109	3
20330	3	Port Input	1	76814	8337	3
20330	3	Port Input	1	77846	9369	3
20330	3	Response	2	77846	9369	3
20330	3	Port Input	1	77848	9371	3
20330	3	Port Input	1	78134	9657	4
20330	3	Port Input	1	78312	9835	3
20330	4	Nothing	90	80007	0	0			0		other	0
20330	5	Nothing	99	92612	0	1			0		other	0
20330	6	Nothing	42	92764	0	1			0		other	0
20330	7	Sound	21	94131	0	1			0		hit	64
20330	7	Port Input	2	98463	4333	3
20330	7	Response	3	98463	4333	3
20330	8	Nothing	76	98612	0	0			0		other	0
20330	8	Port Input	2	98788	176	3
20330	8	Port Input	2	99589	978	3
20330	8	Response	3	99589	978	3
20330	8	Port Input	2	99792	1181	3
20330	8	Port Input	2	99795	1183	4
20330	8	Port Input	2	99980	1368	3
20330	8	Response	3	99980	1368	3
20330	8	Port Input	1	101174	2562	3
20330	8	Response	2	101174	2562	3
20330	8	Port Input	1	102471	3859	3
20330	8	Response	2	102471	3859	3
20330	8	Port Input	1	102641	4029	3
20330	8	Port Input	1	102820	4208	3
20330	8	Response	2	102820	4208	3
20330	8	Port Input	2	114986	16374	4
20330	8	Response	3	114986	16374	4
20330	8	Port Input	1	117978	19366	3
20330	8	Response	2	117978	19366	3
20330	8	Manual	36	128835	30223	NA
